text,label
gimana nih mau belanja barang nya udah ada di keranjang malah gak jadi gara gara ada tulisan maaf sedang ada gang guan server,negative
Kok habis update malah gak ada tombol buat diskusi. Saya jadi gak bisa nanya di forum diskusi.,positive
"Terima Kasih Tokopedia , Berkat Tokopedia saya mendapatkan hadiah dari Tap Tap Mantap 17 Mei 2019, Ditunggu pencairannya ya, Semakin Diberkati , Sukses dan trs menjadi Berkat ya. Ditunggu promo promo selanjut nya 😘 Tokopedia hadiahnya REAL, tidakperlu diragukan",positive
"kita coba aja dulu OKAY terima kasih atas bantuannya dan kerja sama nantinya sesuai dengan keinginan juga harapan terpercaya,. perlu digaris bawahi karena kepercayaan kami pelanggan lebih berharga dan sangat bermanfaat bagi anda pengusaha sukses ",positive
"untuk call center nya knpa ga ada ya, knpa cuma bisa by chat aja? aplikasi jual online sebelah call center via telp banyak yg angkat, via live chat jg mantap cepet dijawab, ini via chat aja bales kapan tau, masukan aja biar lebih bagus tq",negative
"untuk lebih nyaman lagi, toko pedia menyediakan pelayanan pengaduan agar para penipu tidakbersarang di Tokopedia. karena saya merasa sedang ditipu oleh salah satu penjual di Tokopedia. Awalnya lancar.mungkin karena mau untung sendiri sipenjual menawarkan harga spesial dg transaksi diluar tokopedia. dan lenyaplah uang belanjaan saya!",negative
"sekarang saya puas dengan pelayanan TOKO PEDIA pelayanan sangat ramah,, respon cepat. dan juga jujur. I- LOVE- YOU + TOKO PEDIA. saya kasih bintang full.. biar lebih keren. trimakasih TOPED.",positive
"ternyata hoaks dpt hadiah hend pone krn gitu saya buka ternyata tidakda jawaban apapun Anda adalah Pemenang yang Beruntung Hari Ini! Anda adalah salah satu pengguna yang dipilih secara acak yang akan menerima kupon! Cukup ketuk ""DAPATKAN BONUS"" di bawah untuk memulai!",negative
"masa akun berbeda.. hape berbeda.. org yg berbeda dan semuax jelas2 punya sendiri. hny karena satu rmh dan transaksi dipakai utk keperluan usaha, dibilang akun sama dan menyalahi aturan. tolong perbaiki. dan cek jika perlu ke sumber x. spya jelas",negative
dapet hadiah dari samsung..harus masuk ke tokopedia masukan detail pengiriman ko susah inieh bnran gak???tlng pnjelasannya....🙏🙏,positive
"saya menyesalkan kepada tokopedia yang membuat peraturan embel embel menghapus biyaya power mercent tetapi malah memotong 1% untuk setiap penjualan malah jadi memberatkan seller, kita sebagai seller setia tokopedia tidakbisa bersaing harga dengan penyedia layanan toko online lainya otomatis kita naikan harga 1% agar tidakrugi, dan berdampak besar pada penjualan melihat toko online sebelah lebih murah.",negative
Mohon untuk batas proses lebih cepat untuk penjual. Karena sering kali penjual mengirimkan di hari berikutnya pengiriman dan tidaksesuai kesepakatan awal di hari yang sama.,negative
"kok saya tidakbisa menggunakan aplikasi tokopedia ini yah,padahal saya sudah download dan hasilnya ftonya tidakbisa diakses",negative
saya baru pertama mengunakan aplikasi tokopedia. toko pedia sukses selalu dan terus jaya. tokopedia solusi yang terbaik buat saya dan keluarga,positive
pemberitahuan katanya selamat anda telah memenangkan hadiah tapi iphone x tapi ga dapet2. saya jadi bingung terus2an ada pemberitahuan.,positive
pernah saya ketipu untungnya 20rb doang tadinya mau beli diamon 200rb .mikir 2 kali di jajal beli 20rb ketipu gua . tokoPedia pea goblok anjing Untung 200rb ga melayang untung 10rb doang,negative
aplikasi ini bagus tapi ada sedikit kekurangan yaitu jija kita lupa pasword kita sangat sulit jika ingin menganti pasword nyadan terkadang kode veri vikasu tdk bisa dimasukan,positive
padahal sy tidakmemesan dan tidakmempunyai aplikasinya dan ada satu penjual di sana katanya sy memesan hendfree tp sy tidakmemesan nya dan tidakbisa di lacak siapa ya pesan padahal bukan sy yg memesan dan atas nm sy,negative
"aplikasinya lumayan bagus,tapi saya tidakbisa menggunakan saldo saya dikarenakan saya tidaktau pin nya karena saya masuk memakai nomer ponsel dan akun fb. sudah minta bantuan berkali-kali tetapi tidakada respon lanjutan.tidakada pemberitahuan pada akun fb saya. m Mohon bantuannya,atau paling tidakdana refund dikembalikan ke rekening saja daripada ke saldo tokopedia nya tapi tidakbisa digunakan.",negative
"Ongkirnya kemahalan, liat dong lapak sebelah ongkirnya sangat terjangkau krn tuk harga rata2 sdh sangat bersaing. Jujur sih Tokopedia ini alternatif terakhir kalau sdh mentok ga ada stok dilapak lain, soalnya berat diongkir, jd mikir 5x kalau mau order😁. Masukan aja agar segera dibenahi Ongkirnya biar Tokopedia makin berkembang, makin dicintai dan ga kalah maju sama lapak sebelah yg semakin diminati. Sukses selalu buat Tokopedia, yakin kok pasti bisa berbenah jauh lebih baik👍🏻. Terimakasih",negative
"sangat kecewa, sy ada komplain ke penjual, sy order 2, tp di kirim 1. Dan respon dr penjual cm sekadarnya. sudah 1 minggu tidakada penyelesaian, ketika sy meminta bantuan dr pihak tokopedia, ternyata jawabannya membuat sy makin kecewa, tokopedia berpihak kepada penjual. pdhl penjual hanya merespon 2 kali, sampai skrg di gantung. lebih baik transaksi di blibli, karena di blibli jika ada penjual seperti ini, sudah di kenakan sanksi",negative
mengecewakan... masa pesanan udh dibatalkan kok masih bisa diproses sama penjual... gak kaya Belanja di Shopee walaupun sudah diproses olh penjual tetep bisa dibatalkan.. ini kok pesanan diproses jg blm ngajuin pembatalan gak bisa batal secara otomatis tiba2 bisa diproses sama penjual... merugikan pembeli laaah... duit gak bisa balik... respon dr penjual payah... udh minta tlng cancel diem aja gak dibales2.. JAHAT banget semoga jualannya gak berkah.. CS toped juga gak bis bantu apa2.😠,negative
Ovopaylaternya tak bisa diakses. Padahal bagus buat yang membutuhkan. Dan hadiah tap pointsnya saya rasa tidakterlalu terbuka pemgumumannya. Makasih,negative
"knp saat post by me selalu gagal, harus memasukan foto baru bisa, klo tanpa foto yg di upload knp gagal trs bintang satu dlu deh",negative
tokopedia memang top deh jadi ga usah ribet untuk belnja kebutuhan rumah semua ada di tokopedia..mantap deh buat tokopedia.pool pool pool.,positive
"aku senang berbelanja ditokopedia karena dijamin aman tapi sayang alamat saya sulit ditemukan pada peta, jadi abang ojolnya sering nyasar",positive
"buka uc browser... keluar iklan dr tokopedia dan harus buka ulang situs yg dikinjungi... da edannya lagi, semua situs muncul terus... gila apa",negative
"tolong ya klo paket blm nyampe jgn di selesaiin otomatis, seller sama pembeli udh baik tp pihak pengiriman krg baik sya sampe gadapet brg saya tp di tokpedia statusnya udh selesai dgn otomatis krna melebihi bts waktu tlg di perbaiki!",negative
"Aplikasi ini masih kurang, keluhan/masalah pengiriman dr penjual atau pembeli blm bisa diselesaikan segera. pesanan yg sdh d proses harusnya bisa dibatalkan kl pembeli salah alamat, kl penjual yg batalin dikuranginpoin, klnoembeli yg minta harusnya tdk ada pengurangan poin. fitur chat malah dijawab oleh robot, minta ini malah dikasih solusi lain, anehny langsung dieksekusi, bukannya selesai malah makin ribet dah masalahnya..aneh..perbaikin dong..",negative
"Kenapa tokopedia sekarang semakin banyak toko yg bermasalah,ada yg kurirnya Grab curang(sudah di tekan selesai padahal barang blm sampai ke alamat saya) lalu ada kurir Si cepat yg pengirimannya lama sekali,saya memesan dari tanggal 28 mei 2019 dan sampai sekarang blm sampai barangnya di alamat saya.kalo sampe ini menjadi komplain kedua saya setelah kurir grab tadi,saya akan laporkan aplikasi ini",negative
"Tolong tindak tegas seller yg jual barang lebih murah dari lainnya, tapi ternyata akal-akalan beratnya dibuat 2x lipat.. kesannya barang dia murah, ternyata dia ambil untung dari biaya kirim lebih yg kita bayarkan!!",negative
"saya setuju dgn pendapat fadhar DZ, seharusnya ada CS. yg bisa dihubungi, sekarang malah seringkali muncul not.hadiah dari tokopedia yg g jelas, tolong min kalau bukan tokopedia yg mengirimi not.tersebut supaya diblokir saja, atau aq yg uninstal aplikasinya.",negative
"gk bisa lihat history transaksi, dan sistem penilaian yang mnrt saya tidakfair. org kalau lama chat aja sudah potong poin. kalau orang repot atau hp rusak bgmn? kok gk dipikir pak punya ide gitu. mending toko sebelah org lihat persentase jawab aja. gk perlu sampai merugikan toko dong. orang ya kadsng repot gk sempat balas!!!!! bukan berarti nganggur dan mengabaikan orderannya. kirim barang juga, kok dinilai cepat lambatnya gpp. tapi jgn kursngi poin toko. sudah bayar jd power badge mahal2 tau!",negative
"salah satu aplikasi yg mengharuskan pembelinya harus sempurna se sempurna otak nya pembuat aplikasi ini..! pembeli tidakboleh melakukan kesalahan saat transakasi,karna setelah melakukan pembelian,tidakbisa di rubah lagi walaupun salah memilih warna/ukuran,salah memilih kurir..pembeli harus pasrah dan harus mengakui kepintaran pembuat aplikasi ini..! yg lebih amazingnya tokopedia kalau menghubungi CS nya melalui tlp..pelayanan super sempurna ramah bahasanya..! terima kasih toko pedia..",positive
"kalau yg saya liat..terlalu banyk barang yg kwalitas jelek yg di jual di online shop indonesia,,terkadang harga sebuah barang sangat heran liat nya..contoh sepatu harga 25ribu..memang ada pilihan lain..tapi setidaknya itu smaa aja menampilkan kwalitas sangat jelek yg pada akhir nya pembeli juga memakai barang jelek kwalitas buruk..bagi yang mau mencari barang kwalitas baik sangat sulit jadi nya..karna terallu bnyak barang kwalitas jelek yang di jual..hampir 70% barang kwalitas jelek yg ada",negative
"Beli di tokped siang transaksi sudah dibayar lewat link, nunggu konfirmasi nah pas sekarang dicek ga ada transaksi transaksi sama sekali kemana hilangnya? Pengen komplain ga bisa kan ga ada transaksi nya padahal siang ada jadi gimana masa iya hangus uangnya",negative
terima kasih Admin atas responnya.. cashbacknya sdh saya terima sesuai info Admin setelah pesanan selesai. terima kasih tokopedia atas benefitnya,positive
saya mendapat pemberi tahuan dari gogle crom bahwasanya saya mendapatkan hadiah sebuah kupon.tapi kopon tersebut tidakbisa buat beli ya knpa..?,positive
beli online di tokopedia bisa macam macam barang produk dari pakaian elektronik alat olah raga sepatu dan lainlain ada semua praktis.,positive
aplikasi yang saya suka tapi cashback bisa gak dikasih dengan alasan yang dibuat buat sepihak dari tokopedia.. tidakada lacakan atau apapun.. kecewa sempat suka sama aplikasi ini dan mulai buka toko untng aja belom top up diaplikasi.. kalo merasa tidakmau kasih cashback please gak usah ksh voucher2 bgtu.. dan ada lagi.. untuk fitur hub kami juga gak bs digunakan. jadi ragu sama aplikasi ini.,negative
"Sdh cukup baik, cm promonya saat ini gratis ongkir & cashback tdk bisa semua lapak, harus belanja di official store baru dpt promo tsb. Beda dgn olshop lain / sebelah, belanja apa aja dan di lapak mana aja, semua promo kita dapatin. Tolong diperhatikan dan dipertimbangkan sebagai masukan ulasan sy ini, sebenarnya sy mau transaksi lagi tapi karna syarat Promonya terbatas jadi sy cancel/ pending belanja di Tokopedia utk saat ini, sy jadi beralih di olshop sebelah. Mohon ma'af terima.kasih.",positive
"PAYAH PROMONYA,, KALENG KALENG,, ini udah jelas kode voucher di terima pas mau bayar,, seteleah selesai bayar cashback tidakmasuk tanya cs g bisa dapat cashback dengan alasan habis kuota,,, ini namanya penipuan.... tau gitu mending pakai aplikasi lain KECEWA SAMA TOKOPEDIA",negative
"saya sangat kecewa dengan salah satu toko yg ada d toko pedia kenapa saya beli barang dan udah bayar tapi barang nya ngga dateng"" sebulan lebih saya nunggu,Saya chat orang nya berkali"" ngga d bls"" padahal online.Saking ksel nya saya coba terus chat penjual nya.dan kenapa pas saat dia bls chat saya.dia bilang ""KALO BARANG tidakSAMPAI KE PEMBELI MAKA AKAN OTOMATIS UANG NYA AKAN KEMBALI KE PIHAK PEMBELI"" klo begitu kenapa dia ngga ngasih bukti klo uang na sudah benar"" kembali...",negative
"Sangat membantu, paling tidakuntuk membantu perbandingan harga, serta mempelajari quality barang yang diminati. Selain itu kita bisa piluh barang sesuai yang kita inginkan.",positive
"sayang sekali, padahal sangat berguna, utk, kebutuhan mendadak, disaat belum gajian. bisa bayar bulan depan.",positive
"Beri saya kemudahan dan kenyamanan dalam menggunakan aplikasi ini, jangan sampai hoax saja",positive
diusahakan kalo setiap update aplikasi jangan makin berat.. setiap buka menu halaman selalu lambat dikarenakan sinyal yang harus bagus dan harus kencang untuk membukanya.. situ sehat??,negative
aplikasi ny mantap sejauh ini saya beberapa kali transaksi tidakmenemui kendala & toko² di dalam aplikasi ini semua rekomendasi terbaik lah pokok ny,positive
bagian pengiriman sicepat di aplikasi gak beres dan gak jelas selain itu tombol komplain juga gak jelas informasinya .. masak komplain lebih dari 5 hari selalu tiap hari di suruh nunggu 2x 24 jam tapi sampai 5 hari gak ada kejelasannya .. untung yang jual tanggung jawab barang di kirim tapi dgn j&t tanpa melalui dan sepengetahuan pihak tokopedia ... tolong fasilitas pengirimannya di evaluasi terutama si cepat,negative
kecewa yg kedua kalinya no cs susahbd hubungi. chat d masanger gda respon. say beli barang sudah di bayar ketika sudah di bayar reseller membatlkan transaksi karena barang tidakada dan say dpt notif bahwa refun di k3mbalilan 1 x 24 jam dr tgl 26 mei sampe tgl 30 sudah 4 x 24 jam belum ada refund yg masuk intinya saya kecewa not recomend buat belanja lagi sya sangat kcewa. masa g ada call center gda email buat pengaduan. aneh,negative
"Kenapa sekarang kok tokopedia lama ya kalo ngirim barang? gak ada kejelasan lagi, di cek resi masa terpending/bermasalah. Gimana ini? Jujur saya kecewa, masa kalah ama shoppee, setiap mesen sehari nyampe paling lama2nya 2 hari",negative
"tadinya saya nyaman, eh pas sekarang loading nya minta ampun belanja saja sampai tidakjadi payah toped",negative
"tolong ini kenapa saya sudah melakukan pembayaran lewat indomart sudah berhasil tapi di tokopedianya masih menunggu pembayaran tolong gimana ini kalau tidakbarang belian saya tidakdi proses, kok sekarang toko pedia kaya gini.",negative
mohon maaf untuk developer TOKOPEDIA .cuma mau tanya sebenarnya hadiah hanphone yang terdapat di aplikasi ini ada atau tidak??,positive
Ok..!!!andaikan reward pointnya bisa di tukar dg produk pilihan bukan cuma voucher undian..,positive
belanja di tokopedia bagus tapi tiket promo pecah telor tiket apalah semua jadi sampah pas dipakai potongan belanja voucher 100rb gak bisa di pakai aduh,positive
"tempat belanja online paling aman, nyaman dan sudah bnyak tahun slalu up date supaya bisa memuaskan costumer",positive
"aku belaja beberapa kali dari sebulan ini di tokopedia,bagus dan lancar.hadiahnya juga oke,aku belum dapat karna baru bergabung. percayalah tokopedia sarana belanja lengkap dan tepat waktu nyampainya...",positive
aplikasi yang bagus buat belanja enak nyaman dan mau belanja hemat ya di toko pedia aja banyak diskon dan kejutannya😚😚😚😚 thank you toko pedia. we love yo,positive
Terimakasih..terus semangat..karwna aplikasi ini sangat mempermudah.dalam mencari barang2 yang sulit ditemukan di pasaran,positive
"aplikasi penipu. gua cuma mau dapetin skin game. ujung2nya suruh download apk ini, pas udah gua download apk tolol ini tapi kaga dapet2 skin game yg gua mau. ko bikin aplikasi nipunya ampe sgini banget biar ke download? pemaksaan dan penipuan bos namanya itu! inget akhirat menanti lo",negative
"ini saya mau tanya.. barusan tokped saya di suruh upgrade, pas udah di upgrade ko ga bisa di buka sih ? gimna ini ? saya lagi belanja lagi barang blumpada dateng bro tolong dong di bantu ?",negative
"kalo anda cari penjual jujur ,kalo anda cari barang yang berkualitas ,kalo anda cari seller yang bertanggung jawab , jangan instal aplikasi ini, kenapa? karena saya gak nemuin itu semua disini, pertama kali order dapet barang cacat , dan seller gak bertanggung jawab , yang diduking sekalian sama toko pedia nya",negative
"tolong untuk tokopedia, diberikan fitur kurir nya, siapa nama kurir yg mengantarkan, dan nomer wa kurir nya, jadi bila bermasalah di pengiriman, kita bisa langsung komplain langsung ke kurir yg mengirim, bila status sudah tiba di tujuan, tapi konsumen belum terima barang yg di pesan, konsumen bisa langsung hubungi si kurir",positive
"bagus sih gampang lagi,tapi kok pas mau pembayaran gak bisa sih?ada kesalahan apaan?cepat di perbaiki ya kak,soaonya sayang loh tokopedia udah bagus menurutku,sukses kedepannya ya kak di tunggu perbaikannya makasih^^ pliss perbaiki secepatnya kak",positive
"alhamdulilah sudah beres, kota saya muncul lagi, mudah2an untuk seterusnya, terima kasih tokopedia",positive
"aplikasinya sangat bermanfaat buat saya bisa buat belanja bayar listrik,air,IndiHome,dan kartu halo... tapi bulan juli 2019 ini kupon casback nya aga pelit sih cuma dapat 2.5% sampe 3%",positive
tadi saya dapet info dari Tokopedia spin 2x pas saya spin dapat Samsung 10 trus disuruh install aplikasi nya dan kirim tapi ga ada gmna ya tolong info nya,positive
untuk menggunakan kupon bagaimana caranya. untuk ikut undian Iphone dan liburan ke jepang apa yang harus dilakukan,positive
"sangat baik. tapi kurang selektif pada toko2 yg bermasalah. barang habis, tapi masih dipajang sama tokonya. terus toko2 yg lebih dari seminggu ngga aktif, akhirnya auto cancel. selebihnya tokopedia recommended buat kawan2 yg ga punya banyak waktu belanja. cukup dg tokopedia, semua kebutuhan terpenuhi.",positive
"sy tdnya pelanggan tokopedia berhubung 2 kali sy ditipu uang sy hilang oleh toko yg tidakbertanggung jawab,sy coba baik2 dimalah melecehkan pembeli,sy mohon kepada tokopedia tolong croscheck dong toko2 yg nakal agar tidakmerugikan orang lain,kita disini beli bukan mau ngemis2 sekali lg berikan service yg baik jgn untung sendiri mohon diperhatikan,ditambah lg sy kecewa berat,kepada yg lain hati2 dlm memilih toko,carilah toko yg bertanggungjawab kepada konsumennya,maaf kalau sy terlalu lancang",negative
"kenapa voucer dan kupon tidakbisa digunakan padahal sudah memenuhi syarat. untuk pengiriman via wahana juga tidakbisa, padahal penjual sudah menyediakan ekspedisi tersebut. Juga live chatnya pakai komputer, sudah kasih pertanyaan eh... malah balik nanya??????? bingung sayanya.",negative
saya puas dengan pelayanan kurir nya dan barang yang di jual oleh toko pedia nya...semua sesuai destinasi.tapi ongkir nya jsngan terlalu mahal dong...biar kami sebagai konsumen bisa lebih hemat dan tambah semangat belanja di toko pedia.,positive
pesen barang pake gosend katanya same day(sama hari datangnya) tapi sudah 3 hari barang tidakkunjung dateng saya tanya ke penjual katanya driver tidakpick up dan tidakbisa di cari driver lain karena status nya sudah dikirim dan mau diurus sama tokopedia nya.padahal ingin cepat sampai tapi malah jadi menyusahkan begini.,negative
"Baru juga Download Hari Sabtu,22 Juni 2019 Jam 04:58 wib !! Pas mau Buka apk ini Malah minta di Update!!!! Jam 04:59 wib !!! APK ini kaya kelaperan Kuota!! Aneh banget!",negative
"bener kata temen saya,,, cobain deh belanja di tokopedia,, cashbacknya NOL besar,,, nah bener,, belanja sekali di official store kena pelanggaran,, woy saya itu konsumen woy,,, bukan pemain bola",negative
Saya paulina menang S10 terus di suruh kirim alamat apakah ini bukan penipuan?? Dan saya harus kirim alamat dimana? Mohon info nya 🙏,positive
katanya saya bisa dapet hp samsung klo instal aplikasi ini kok pas saya buka aplikasinya ga ada pemberi tahuan apa apa ya kan saya dapet stu kesempatan buat puter lingkaran trs sya dapet hp terus gimana caranya biar bisa dapetin itu hp,positive
super kerennn!!! download aplikasi ini atau kalian akan menyesal!!,positive
"baik,bagi penguna baru dpt gratis ongkir smoy 50rb,pilihan pengiriman nya pun banyak pilihan,,",positive
pengisian pulsa maupun token selalu di limit. gimana kita mau jualnya kalo seperti itu terus. mudah2an segera di perbaiki. tq,negative
"Bagus... sayangnya sekarang cashback masuk ke point ya? tidakbisa buat transaksi utk pembayaran sprti PLN,dll. Hanya bisa buat belanja. Btw, I like Toped. thanks.",positive
"saya enggan menggunakan aplikasi ini karena pernah tertipu dan banyak org lain juga sama dan beralih ke aplikasi lain karena di tokopedia org yg melakukan penipuan hanya di ban tokonya doang, dan org yg menipu tdi tidakdi proses dan bebas membuka toko lain",negative
bagus banget gak usah susah susah lagi cari barang tinggal buka hp duang udah ada barang yang kita cari. mantap terima kasih,positive
"apa yg dpt saya gx ngerti dan apa yg hrs saya beli gx ada juga yg saya butuh jdi gx hrus beli kn ,Emng klo belanja pasti udh dpt apa iphone xs nya masa sih",positive
"aplikasi belanja online plg lengkap, mudah, nyaman dan aman",positive
makin gampang cepat dan lebih mudah mantap deh pokoknya tapi di tingkatkan lagi utk voucher nya lebih dari 30.000 ditingkatkan menjadi 50.000,positive
"aplikasinya koq sering buffering ya... jadi kalo buka muter2 terus, padahal sinyal dan kuota hp msh siip.",negative
sangat membantu saya untuk bayar cicilan online. good.... tingkat kan lag pelayanan tokopedia. Terima Kasih,positive
"setiap mau membeli selalu muncul ""coba lagi"" san setiap masuk apl selalu munculnharus di update setelah di klik update di google store nya tinggal buka gak ada pembaharuan , tapi giliran masuk lagi muncul lagi update atw nanti Dan setiap mau transaksi gak bisa terus muncul kata coba lagi tolong bantuan nya donk min ",negative
"kok katanya saya terpilih mendapatkan kuprn berupa smartphone , tapi pas instal tokopedianya ,, gak ada tuh? pas di halaman congratnya itu banyak yang komen berhasil , tapi pas saya mau komen kok ga bisa ,, huh penipuan",negative
"aplikasi ini memudahkan saya memilih produk tanpa harus ke toko,saran dari saya semoga setiap toko yang berjualan di tokopedia menjual barang sesuai postingan/gambar!",positive
"awalnya saya senang bisa belanja dengan mudah di tokopedia tapi,,,,, masa saya udah kirim alamat nya misal.nya blok D no 4 tapi malah di kirim di blok F no 9 (ngarang blok nya). saya kecewa banget sama Tokopedia 😡",negative
tokopedia sekarang sudah sangat berubah menjadi lebih baik dibanding terakhir saya menggunakannya karena sempat pindah ke toko online lain. sukses selalu dan mohon selalu menjaga kepercayaan pelanggan,positive
senang belanja di tokopedia.. udah jatuh hati.. jadi ga mau berpindah ke lain toko.,positive
"itu gimana ya saya beli barang dengan cara home credit, data - data KTP udh saya foto. tapi kenapa kok kesalahan saat mengunggah gambar?? solusinya gimana? #tolong segera direspon",positive
"pengisian paket data sudah 10 jam lebih belum masuk, malah disuruh tunggu 24 jam, buat transaksi paket data aja lama banget mending gw isi ke indomaret, CS nya bot semua ga ada operatornya. mau bangkrut apa tokped?",negative
"Kecewa, karena 1. CASHBACK saya tidakcair atas transaksi pembayaran tagihan asuransi, padahal saya sudah input Voucher DGTOPED, tapi tidakberhasil masuk cashback ke OVO saya, 2. Setelah Pembayaran transaksi pembelian emas di tokopedia, lewat link aja Telkomsel, saldo Link Aja saya terpotong, tetapi di tokopedia status masih menunggu Pembayaran. Ini masih sebagian kecil atas keluhan saya, tolong di proses dan bertanggung jawab lah. TOKOPEDIA..",negative
bingung aja mau beli apa...!!!??? pengen iphone gak cukup duit...😓,positive
gak sesuai dengan kesepakatan . bilang barang 3 jam sampai . biaya sudah di transfer . tapi seharian . mending bayar yang seharian . udah mahal gak sesuai,negative
"respon buat melacak kurir kok lama sekali, saya pesan barang malah diterima bukan atas nama saya, dan sampai sekarang pihak toko tidakada kepastian, saya meminta bantuan tokopedia juga respon lama sekali sudah mau 3minggu, uang saya sudah bayar tetapi barang tak kunjung sampai, parah sekali, tolong ditindak lanjuti agar membuat standar khusus untuk membuka toko",negative
"paling mudah belanja di Tokopedia, banyak cashback nya pula. Sejauh ini puas lah.",positive
"mantap deh, tapi seteleh diupdate agak lola, mana updatenya maksa juga. gak diupdate gak bisa buka aplikasinya. hahaaaa",negative
alhamdullillah saya bisa membeli barang dan produk yang sangat memuaskan saya oh iyah perkenalkan nama saya daffina nisa aliya seginih ajah dulu yah dadah,positive
saya belum pernah membeli barang dari tokopedia tapi saya tertarik dengan barang2 yg tersedia saya akan belanja disini karena praktis,positive
"aplikasi sederhana dan tidakribet, mudah dioperasikan oleh siapa saja..",positive
"Nyediain banyak menu tapi gak guna. Mau top up e-toll, bayar pajak lewat e-samsat diketerangan nomor tdk ditemukan semua, padahal prosedur udah benar. Lapor ke CS dijawab sama robot, disuruh nunggu maksimal 2 hari, gila kali time limit payment cuma 2 jam baru ditangani 2 hari. Selalilu gak puas sama jawaban CS",negative
"Terbaik lah, ini sama jd id. Ga nelpon-nelpon macem sebelah. ga terlalu over juga promosinya jadi semua dapet dan ga bermasalah dan ga susah buat cairin duitnya kalo ga jadi. ga macem naikin harga cuma buat gratis ongkir misal macem s",positive
"tolong jawab min, kalo toko diupgrade ke power merchant apakah saat kita belanja ditoko lain tetap dapat point dan loyalty?",positive
"kenpa gak bisa ubah metode pembayaran?? opsi ubahnya gak ada, cuman bisa dibatalkan?",positive
Bintang 4 dlu aja kalo banyak cash back yg oke dan pelayanan nya masih tetap sama untuk satu bulan kedepan baru saya tambah lg ,positive
Banyak peningkatan yg saya rasakan dari waktu ke waktu.. baik itu mempermudah layanan maupun menjamin keamanan penggguna.. terima kasih atas kenyamanan yg diberikan,positive
"mau nanya min,, saya mau ngehapus di troli tapi ko gak bisa yah, ada kendala di pesan nya dan coba beberapa saat lagi itu gimana min? apa harus d uninstal dulu",positive
"PPOB nya tolong lebih dilengkapi dong,misal farian harga pulsa juga area pembayaran pdam,dll. TQ,",positive
"Seharusnya 'Konfirmasi Barang Sdh Diterima' muncul setelah orderan diterima sampai tangan Pembeli, bukan muncul lebih awal padahal Pembeli belum diterima (barang masih di Jasa kurir). Terima kasih atas perhatiannya. smoga semakin baik.",positive
"Sangat buruk. mau login lagi nunggu kode verifikasi ngak muncul muncul. verifikasi sms,tlpn, semua ngak bisa. aplikasi busuk",negative
barang yg ud dimasukkan ke keranjang ga bs dihapus. jd menyulitkan saat mau check out krna hrs plih manual lg mna barang yg mau kita beli dan mana yg tdk jd dibeli. tlg lh diperbaiki,negative
aplikasi yg sangat berguna di era sekarang.. memudahkan dalam mencari barang untuk kebutuhan pekerjaan dan rumah tangga. dan mensuport penjual online.,positive
"saya kecewa terhadap tokopedia, saya sdh lama menggunakan aplikasi toped tapi pd tgl 17 mei 2019 saya melakukan transaksi pembelian pulsa senilai 59.800 , stlh ditggu pulsa tdk saya terima bahkan status diaplikasi menjadi dibatalkan, akhirnya saya buka fitur bantuan dan mengeluhkan transaksi tsb, tetapi dri bbrp cs tokopedia hanya menyarankan saya utk menunggu maksimal 48 jam utk mendapatkan kembali uang saya (refund) , sampai tgl 19 mei ternyata uang tdk dikembalikan. 👎",negative
tokopedia bagus aman untuk transaksi. namun saya tidakbisa menghubungi tokopedia secara langsung. karna saya cari tidakada CS nya. jika ada kesalahan dan lain lain. termasuk dengan saldo yang di kembalikan apabila terjadi pembatala,positive
"dear @Tokopedia kenapa tambah kesini tambah pelit ama cash back tidakseperti dulu,setiap pembelian 1.300.000 dapet cashback 100.000,sekarang malah engga ada cash back sama sekali.padahal saya belanja di @Tokopedia seminggu bisa 2 kali",negative
"Responnya cepat sekali. Terima kasih, masalah mengenai toko poin sudah diperbaiki dan berfungsi kembali.",positive
"iklannya ganggu banget buat browsing di aplikasi lain, tolong donk dikurangi. masa tiap kali browsing muncul tokopedia. kan taik",negative
"Saya sllu blanja di toko pedia,sllu puas dengan pelayanan CS nya .yg selalu cepat tanggap setiap custemer menggalami kendala.tidakseperti marketpeace sebelahh...kasihh jempoll👍",positive
"Trima kasih, barang dah nyampai dengan expedisi,, dan barang cocok sesuai pemesanan yg digambar,",positive
terimakasih Toko pedia atas hadiah yang diberikan semoga betul dengan hadiahnya saya akan berikan bintang 5 bila saya telah memenangkan hadiahnya 🙏,positive
kurang jelas infonya dan kuponnya bisa dipakai buat apa saja. Cara penggunaannya tdk jelas.,negative
bintang cerminan mutu kualitas barang dan pengiriman.. serta management yg modern... tanks TOKPED.,positive
saya sudah melunasi kok malah blm ada notifikasi .malah cs bilang blm melunasi.saya ada bukti trasfer hutang saya.jngan sampai saya laporkan ke ojk buat mitra koinworks,negative
saya belum pernah melakukan pembelanjaan melalui Tokopedia tapi saya akan mencoba utk melakukan pembelian melalui Tokopedia,positive
Siinyal bagus tapi buka toko pedia ga bsa loading loading trs !!!!,negative
"nama: grace wowor tempat tinggal: sonder, kawel kec. sonder kab. Tomohon di rumah bapak Bunga dan ibu Meli",positive
"aku dapet pemberitahuan undian setiap hari rbu itu untuk pengunjukk secara acak terpilih mendapatkan cashback sampai 300rb tapi waktu aku klik ""coba dong"" trus belanja lightstick harga 630 masih gaada cashback nyatanya aku masih bayar 650 sekian",negative
