text,label
"good, mohon ditingkatkan terutama reward nya jgn pake minimal transaksi hehe jdi sia-sia gak terpakai itu si saya sendri gatau klo org lain yak . klo ga ada minimal transaksi pasti lebih banyak yg pake app tokped sbg transaksi olshop terbaik . thankyoo",positive
"parah bgt sih, e commerce paling belibet buat ngurus refund. hari ini dibilang kalau penjual ga kirim alamat sampe bsk jam 13.00; bakal langsung di refund. besoknya kudu di chat lagi, baru cs nya ngerespon dan ganti info lagi, ngasih batas maksimal beosknya lagi.",negative
"aplikasinya sih bagus.... tp yg saya tidak suka, aplikasi ini memaksa usernya utk update. kalau tidak maka aplikasi ini tidak bisa digunakan.. tolong ini diperbaiki, agar pengguna tetap dapat memanfaatkan app ini tanpa harus uodate sekalipun. mengingat memori ponsel para user tidak semua sama dalam jumlah yg besar yg dapat menampung banyak memori!",negative
Aplikasi buruk dan seller nya kurang memuaskan barang saya yang telah saya beli belum sampe sampe sudah 2 minggu belum ada kabar duit kagak ada kembali seller malah main beres aja lagi pokoknya tidak recomended,negative
"ga guna, org lg nonton muncul iklan harus download apk nya.. pas udh di download ttp muncul.. GANGGU",negative
"toped tidak menyediakan dengan jelas kurir yang akan digunakan untuk pengiriman seperti dulu, pilihan pengiriman yang digunakan dalam aplikasi hanya durasi, tapi tidak menyediakan jasa kurir yg jelas, contohnya JNE atau JNT, sehingga sangat menyulitkan, karena kita sdh terbiasa dengan jasa pengiriman yg sdh terbukti kualitasnya, kalau masih seperti ini, mungkin beralih ganti aplikasi yg lebih baik",negative
"jarang banget pakek toped, dan coba sekali sekali buat tau bagus atau engga kayak toko sebelah , dan bener aja aku order malah di cencel . sepihk tanpa ada pemberitahuan, tolong kalo ada yg kek gini di beri peringatan sudah aku laporin di aplikasi ny langsung",negative
"tiap buka aplikasi kesalahan koneksi melulu..padahal buat buka aplikasi sebelah baik2 aja...koneksi 4g udah lemot,gimana yg masih 3g?",negative
"Sangat disayangkan tokopedia kurang inovasi baru, berbagai toko online sudah mempunyai feature pengiriman gratis dengan syarat minimal pembelanjaan, tapi tokopedia masih dengan feature lamanya. sekarang banyak orang hanya menggunakan tokopedia sebagai optional terakhir dalam belanja online. percaya atau tidak, lambat laun banyak orang akan mencopot aplikasi ini bila tidak ada inovasi baru",negative
kuponnya kok gak bisa dipakai ya? selalu ada pemberitahuan ada kesalahan server... padahal semua syaratnya sudah cocok..,negative
"sangat kecewa saya hampir aja kena tipu sama salah satu penjual di Merchant tokopedia. tolong dong tindak lanjuti penjual dengan nama toko ""Indah Tirta"" dia hampir saja mau menipu saya...dengan Modus ingin memberikan cashback 10% tapi minta kode verifikasi tokopedia saya... dan akhirnya akun saya di retas oleh si penjual, untungnya saya langsung sadar kalo saya mau ditipu... jadi saya langsung membatalkan barang yang saya beli di toko dia",negative
tidak bertanggung jawab dan kurang respon terhadap pelanggan yang merasa ditipu oleh penjual produk. ini terjadi pada suami saya yang beli barang dan waktu pengiriman barang sesuai ongkos tertera satu hari ternyata 5 hari baru tiba... isi barang tdk sesuai dengan yang tertera di label paket hanya di straples aja bungkus paketnya... ini tokopedia tdk respon akan keluhan pelanggan,negative
"yth.admin tokopedia bagaimana pengembalian dana saya,komplain saya di tutup oleh admin tokopedia,kata nya dana akan di kembalikan tiga hari kerja,ini udah seminggu dana belum di kembalikantlg di selesaikan,kl dah selesai bintang nya saya kasih 5 lagi.",negative
"1.pakai kupon free !, terlalu banyak syarat, nominal nilai potongan terbesar = belanja kelipatan sangat besar. 2.search toko/barang harus sesuai penggunaan huruf (besar- kecil), angka, tanda baca.tidak akan muncul jika tidak sesuai besar - kecil huruf, angka, tanda baca. ( tidak auto relevan ) sering mengulang"" barang yang sudah ditemukan sebelum dan sesudah di scrool, barang tidak terkait dengan pencarian sering terlihat saat scrool. 3.kesan melindungi reseller dari kata pencarian.",negative
nge download cuma pengen ngasih bintang 1 doang... ngiklan nya ngeganggu lagi asik2 streaming ato baca manga malah pindah kesini... mudah2an apk ini di hapus dari playstrore...,negative
"tokopedia ane mau ngasih saran nih,klo bisa invest reksadana bisa pilih mata uang dollar,karena bisa lebih untung,contoh aj kita pertahun cuman 5% untungnya saat invest,sedangkan dollar pertahun 7% naiknya jadi ketika kita ambil di hari tua ga ada untung,sekilas dari jumlah saldo memang bertambah tpi klo di gunakan untuk kebutuhan akan sama saja karena harga barang juga ikut naik mengikuti dollar,itu aja saran saya",positive
"Setiap kali transaksi di topet, sekalipun barang nggak pernah datang tepat waktu, itu ttp coba saya maklumin. Tapi yang terakhir ini. Saya minta pengiriman satu hari, barang baru datang seminggu, kan anjing... CS responnya lama nggak ikut membantu dan tanpa tanggungjawab, malah menyuruh saya menghubungi kurir. Dah uninstall pindah ke Shopee",negative
Ternyata pembayaran auto debet tidak mendapatkan cashback. Promo juga banyak yang berkurang. Waktu nya pindah ke aplikasi lain nya,negative
"saya sdh mendengar banyak dari teman d saudara saudara sy tentang kelebihan belanja on line di tokopedia,karena barang yang di kirim sesuai dengan keinginan pembeli dan ukuranpun sama sesuai pesanan tapi sy baru instal aplikasi ini sehingga saya belum memiliki pengalaman belanja di tokopedia mudah mudahan aplikasi ini bisa bermanfaat bagi saya,terima kasih",positive
"tolong konfirmasi kesalahan pengiriman secepatnya,ini saya beli barang sampe sekarang belum ada padahal udah mesen dari sebelum jam 4sore dan saya pilih grab instan,tapi email yg masuk malah barang sudah diterima,tolong sebelum bilang barang sudah diterima dicek dulu itu barang diterima siapa!!! jangan jadi akun penipu,ini sudah termasuk penipuan!!! segera ditindak lanjuti",negative
"keceewa dengan apl ini. malah klau ada bintang -1; pasti saya kasih -1. lagi eenak enakan buka browsing malah iklan. kalau cari orang ya ndak gitu juga. orang punya pendapat dan kesenangan sendiri, klau cari iklan model kalian kayak gitu ya sama aja dengan pemaksaan",negative
Topup ovo 200rb. Saldo di rekeninh sudah terpotong dan keterangan transaksi berhasil tapi tiba2 di app keterangan transaksi dibatalkan padahal selang waktu dari beli ke pembayaran hanya beberapa menit saja. Hubungin cs ga ada yg bisa. Kzl!!!,negative
"Berbelanja online.., jangan ragu. ikuti saja langkah2 yang menjadi panduan dari TOKOPEDIA... Ingat sob, transaksi harus melalui transaksi yang resmi dari Tokopedia. Jangan hiraukan chat via WA, dan abaikan jika ada yang meminta transaksi diluar dari Tokopedia. Langkah2 itu sangat praktis, tepat waktu dan aman. ??",positive
"(Aplikasi Ok buaangeetttttt,,,,) Tapi sayang nya saya cek Aplikasi online store sebelah lebih banyak murahnya.. _Di perbaiki lagi ya Gan_",positive
"Assalammualaikum,Nama saya Pandu. saya ada masalah di pembelian yaitu, pada saat saya belanja dan saya sudah membayar nya(tidak disebutkan harganya),dan saya memilih kurir TIKI selama 1 hari(24jam).tapi mau 2 hari belum sampai juga malah belum diperoses. mohon di benarkan itu.mohon dijawab ya min.Nama akun saya Pandu Pandu. ini masalah serius loh harus di jawab dan dibnrka",negative
nyesel gue kasih bintang 5...bilangnya dapat kupon...disuruh instal...tapi php doang...kupon gratis tai kucinglah...gue turunin 1 bintang be...php doang...ulasannya iyach bagus s3mua...,negative
"Sangat membantu sekali untuk proses transaksi jual beli, praktis ditambah lagi dengan metode pembayaran dengat byk cara dan pilihan.",positive
"knpa kesalahan server trs??? kupon tdk bisa di gunakan, keranjang tdk bisa di hapus, beberapa tdak bisa di buka/akses DLL",negative
"baru baru ini karena suatu hal dr toko dan kurir, pemesanan sy dibatalkan dan dana dikembalikan ke saldo akun. ketika sy ingin berbelanja lagi dan menggunakan dana yg ada di saldo akun, terbuka page masukan kata sandi ketika proses pembayaran. kata sandi selalu salah, sy mau ganti kata sandi di pengaturan akun pun salah terus, padahal sy masih ingat kata sandi yg sy gunakan. akhirnya sy cari pusat bantuan cara ganti atau memperbaiki kata sandi, eeeeehhhh pusat bantuannya ga mau kebuka",negative
semakin sukses dan tidak.ada lagi yang menjual barang tidak sesuai dengan di foto .. dan ngasih kualitas yang bener bener bagus bukan abal abal dan sudah rusa,positive
"Tokopedia ketika saya update malah menjadi error, pemilihan pembayaran tidak bisa, jadi saya bisa membeli tetapi tidak bisa bayar dan pusat bantuan tidak bisa. mohon bantuannya terima kasih. Gbu",negative
"pelayanan nya yg bagus...respon cepat...pengiriman cepat...;Mksih...""Jayalah terus,dimana saja berada",positive
TPJUNAWTGQ .Yang baru belanja menggunakan aplikasi Tokopedia atau pun yang sudah lama belanja di aplikasi toko pedia belanja lah dengan bijak karena ada potongan harga di setiap transaksi yang menggunakan kode referal ni ( Ada banyak alasan kenapa kamu harus coba Tokopedia: TPJUNAWTGQ) raih kemudahan belanja murah dan dapat potongan harga. thanks,positive
"Sejauh ini, alhamdulillah gak ada kendala buat saya. tetap saya akan berhati2 transaksi/belanja di toped. *Kalo pembelian kelamaan dikirim, dan kita cancel atau dikasih estimasi pengiriman gak di kirim2 oleh penjual, uang akan balik gak? seperti shop online tetangga tuh. duit kita balik. fast respon untuk cs nya email cepat. semoga toped pelayanan nya sama spt toko sebelah ya. saya kasih bintang 2 dulu. Klo bagus dan bagus dan lebih bagus spt yg sy pertanyakan tadi (*)... saya tambah bintang nya",positive
"nyesel beli di TOKOPEDIA saya beli batray hp dari tanggal 4 april sampai saat ini barang belum datang uang pun belum kembali oiya saya beli di toko ""mekkanizm acc"" ketika di tanyakan pihak tokonya. slow respon kadang2 gak di balas ada yang di baca doang seperti tidak bertanggung jawab. saya menulis ulasan ini bertanggung jawab dunia akhirat saya tidak mengada2",negative
"Memang sekarang banyak orang berbuat curang yang merugikan tokopedia, misal dengan membuat lebih dr 1 akun demi menikmati keuntungan dr tokopedia. Untuk menjamin bahwa 1 pengguna hanya 1 akun pakai verifikasi ktp kan bisa, pakai 1 akun di tuduh lebih dari 1 akun, akhirnya terjadi pembuatan cashback, hargapun lebih mahal jadinya. Kalo perlu verifikasi ktp dan KK biar ga di tuduh pakai lebih dr 1 akun.",positive
"mohon diperbaiki pilihan kurir utk pilihan next day (tiki ons) tidak ada, pilihan pengiriman utk 2-4 hari jadinya reguler. hal ini sangat berdampak utk pengiriman keluar kota/daerah. sebagai penjual saya sudah memilih jasa kurir next day (jne yes, tiki ons) dan hanya jne yes muncul dipilihan pengiriman. saya sudah coba laporkan hal tsb lwt fasilitas pengaduan chatting online tapi sepertinya CS tidak mengerti dan menangkap yg saya maksud. sekali lg jika ini merupakan bug system segera diperbaiki",negative
"berapa kali sy katanya mendapat bonus dari tokopedia,,, aneh kok baik kali tokopedia,, ternyata sudah berapa kali mendonload tokopedia,, sampai saat ini bonusnya gak datang,, karena saya tidak pernah belanja online,, gak punya duit dan rekening bank,, jadi sulit untuk saya belanja online,, wajar saja kalau bonusnya gak datang,, trim's tokopedia,,, lupakan hadiahnya yg untuk sy",negative
terlalu sering update cape update update terus . . saran nya jgn terlalu bnyk perubahan fitur yg nggak perlu :( saya nggak bisa order karna harus ngupdate lagi . . klo update saya harus ngilangin aplikasi lain smntara udah bnyk aplikasi yg saya ilangin cuma gara-gara update update update . . Cape :( pada akhirnya skrang sisa aplikasi yg penting yg nggak bisa saya replace lagi,negative
"Makin update, jadi makin jelek / ribet. Lebih user friendly versi sebelum2 nya, terutama untuk tampilan menu. Contoh : sekedar mau cek ongkir aja, harus checkout lalu menghapus isi keranjang terlebih terlebih dahulu. Dan lagi untuk tokocash sekarang jg menggunakan jasa lain, yaitu OVO. Tolong kembalikan saja tampilan menu, dll ke versi sebelumnya yg lebih mudah. Jawabannya auto text. Baku, 1 for all",negative
"maaf buat tokopedia, tadinya sy udah ksh bintang 2; sekarang sy kudangin jd bintang 1; krn sy belanja tgl 5 smp tgl 9 barang blm jg sampai. perbaiki kualitasnya.!sy mau beli ban motor tubles di tokopedia harganya memang lbh murah di bandingkan beli di bengkel motor, bgtu sy pesan ternyata ongkirnya 20rb... jd total 240rb blm lg + beli pentil + ongkos pasang di bengkel, di hitung2 malah lbh mahal beli spare part motor di online ya. kalo ke bengkel cm datang,pilih,cek fisik ban,pasang,bayar,pulang",negative
"Okelah, harga barang bersaing dari lapak sebelah, aplikasi friendly, walau kadang2 aplikasi maupun seller bermasalah tapi respon service centrenya cukup baik, cepat tanggap, selalu mengedepankan solusi dan kepuasan layanan pengguna aplikasi senantiasa diutamakan, overall ga pernah trobel belanja disini, saran saya kalo bisa gratis ongkir tanpa syaratnya dibanyakin lagi donk, itu yg bikin senang belanja disini, maju terus aplikasinya gan!",positive
"Tokopedia rasa Bukalapak (promo bohong) kode2 pembayaran tidak bisa dipakai. Makin lama Aplikasi Tokopedia makin buruk, berupa tampilan ataupun error pada sistemnya. Sudah tahunan pakai bukan makin baik justru sebalik nya. Beberapa kali transaksi saya terhambat dari pihak toko2 yg tidak merespon toppers/pembeli yg ada di tokopedia. Saya harap CS TOKOPEDIA bisa tuk membantu pembeli agar dapat pelayanan yg maksimal n tidak dirugikan akibat kelalaian pelayanan pihak toko / penjual.",negative
"saya Order di jasa belanja online ini,kenapa orderan saya kurang dari pesanan saya?pihak seller menyatakan sudah lengkap,dari status tracking masih di kirim sedangkan barang sudah jelas saya terima,sesudah saya check teryata kurang item 1 dari 3item pembelian di Tokopedia,saya harus kemana dan dimana harus mencari jawabanya??dalam artian saya tidak masalh dengan barang tersebut hanya memperjelaskan Kenpa bisa sperti itu??Mohon di jawab di ATAS!!!",negative
"Perkenalkan Nama Saya Gusti Putu Lannaeta. Saya Berikan Bintang 4 Dulu Ya,,, Karna Saya Belum Apa Apa. Saya Hanya Melihat Lihat Barang Saja, Dan Saya Masukan Ke Keranjang. Nanti Kalo Sudah Aku Beli Barangnya Dan Berhasil... Aku Akan Kasih Bintang 5. Sekarang Aku Kasih Bintang 5 Yah.. Tapi Masalahnya Ada Pada Penulisan Alamat. Katanya Provinsi Harus Diisi, Aku Udah Issiin Tapi Kok Gak Bisa Juga. Tolong Perbaiki ya",positive
"Mengapa prosedur proses pengiriman barang sangat lama? hanya untuk proses di respon saja perlu menunggu satu hari satu malam, padahal penjual jelas aktif di chat dan mangatakan barang ready, lalu untuk ke proses pengiriman saja harus menunggu lagi sampai 2 hari baru dikirim, masa harus hoki-hokian dengan penjual mengenai lama dan cepatnya proses, sedangkan pembayaran oleh pembeli sangat cepat, bagaimana sistem yang tidak saling ngenguntungkan ini, tolong di perbaiki tokopedia. terimakasi",negative
"barang yang salah tidak bisa di refund, adminnya main nge sah2 saja, tidak mununggu jawaban pembeli, untuk mengecek ulang",negative
eh kawan tolong lah jangan nyebarin iklan dong aku jadi sudah nih buka web tiba tiba ada promosi kek gini aku dapat Rp500.000 eh pas di instal rupanya gk ada,negative
kenapa pas saya mau ganti akun ke akun tokopedia yg udah di sangkutkan ke facebook ga bisa!? tapi cuma ada notifikasi gagal masuk karena koneksi jelek..padahal di hp saya jaringannya udah bagus dan kencang.. mohon di perbaiki lagi,negative
"knp ya klo mau bayar ko gk bisa selalu error pagenya, and disuruh reload halman, sebelum ada ovo cash lancar aja kalo mau bayar, andromax lawas jelly bean apk tokped terbaru",negative
pengiriman lama... dan kupon/vocer nya jg palsu ga bisa d pake.. klo di lazada vocer asli bisa d pake dan beneran dpt potongan harga..,negative
Tokopedia hapus aza promo nya dr pada hanya di jadikan alasan untuk menutup toko penjual. emang nya gampang upload foto dsb nya. ribet tau. toko ngk dpt keuntungan dr promo yg kalian buat. malahan di potong 1% dr penjualan. harus nya lebih bijak buat progam. agar tidak ada lg toko yg dijadikan korban.,negative
saya baca hampir semua ulasannya komplain semua gimna tuh...ada promo ini itu bilang dpt gratis ini itu ternyata ngga.apa cuma biar banyak yg download aja nih aplikasi.kasih kejelasan dong...jangn bohongin konsumen boss.terima kasih,negative
"Mau login dipersulit, harus verifikasi nomer tlp. No tlp udah ga aktif harus foto ktp/buku tabungan, masalahnya gw ga ada ktp/buku tabungan itu. Daftar akun pake Google or yahoo ttp aja harus verifikasi no tlp juga, punya akun fb Gmail ymail ga ada yg bisa buat login",negative
"applikasi yg sekrang ga bagus, ga bisa promot per jam lagi. ga praktis lagi. bagusan yg dulu bisa promot per jam lewat app. tolong fitur promotnya di munculkan lagi. terima kasih",negative
"kenapa produk saya dalam pengawasan , padahal dulu saya sudah menjual 3 transaksi dan saya coba di pencarian banyak jenis seperti produk say",negative
"Voucher belanja, cashback dll sulit/tidak bisa dipake, banyak alasan dibilang server sibuklah, server errorlah dll. PAYAH dan PARAH",negative
"aplikasi belanja online terlicik di dunia dimana orang orang diimingi pulsa 50k dengan cara mengklik link iklan di facebook lalu diarahkan ke playstore lalu di suruh donlot ini aplikasi setelah di donlot ternyata kupon untuk pulsa tidak tersedia kalau mau banyak yang donlot tuh yang jujur dong malu ama shopee , bukalapak ,lazada mereka gapernah nipu atau mereka jujur gapernah ngejebak atau memberi imbalan untuk mendonlot aplikasinya;",negative
Tokopedia mungkin harus meningkatkan Modal juga SDM yang lebih mumpuni. Agar fitur2 yang di tambah dalam aplikasi tidak sampai menghambat proses loading pengguna ( Buyer ). Untuk melihat 1 gambar etalase Seller saja sampai bermenit2 yang sudah pasti merugikan dengan secara tidak langsung yang menyebabkan terpotong nya Kuota pengguna. Miris.,negative
"Tolong untuk kebijakan power merchant di review lagi, karena kebijakan 1% untuk setiap penjualan sangat memberatkan bagi seller kelas menengah. Terimakasih",negative
"udah 3 hari dr pembelanjaan pertama kali tapi cashback promo referal nggak dicair2in, padahal dikuitansinya tertera jelas dpt cashback dr promo referal n udah sy screen shoot bukti2nya,tp mau komplain diaplikasi malah nggak bisa diproses. Penipuan ini mah dari tokopedia,bakal sy tuntut ke jalur hukum klo hak sy tidak diberikan juga oleh tokopedia,dasar kampretttt..",negative
"saran saya utk metode pembayaran pembayaran tidak langsung ke pelapak tapi ke rekening tokped dan ada kesepakatan bila barang tidak segera di proses pesanan batal dan uang di kembalikan bukan malah di alihkan,seperti kasus yg saya alami di alihkan terus tanpa ada konfirm dan pelapaknya sama saja tidak tanggung jawab parahnya lagi tombol pembatalan pesanan tidak bisa di gunakan",negative
uang saya tertanam dan di jadikan saldo toko pedia. dikarenakan transaksi saya di batalkan toko pedia dengan tanpa alasan . waktu saya melakukan dua transaksi dan transaksi yg dua lah yg di batalkan tanpa alasan. dan uang saya di masukan ke dalam saldo toko pedia. namun ketika saya akan menggunakan saldo terkendala dengan mengisi kata sandi . karena saya merasa gak pernah menulis kata sandi dsri awal pembuatan akun ataw mungkin saya lupa maka saya klik ke sana kemari tetap aja enggak bisa,negative
"Dulu aku sempat kecewa dengan Tokopedia karena pernah ditipu oleh toko di dalamnya, sekarang Alhamdulillah Tokopedia sudah semakin baik, semoga tidak ada yang tertipu lagi, Aaaaaamiin",positive
saya pesan barang melalui teman pesanan dari tgl 21 juni 2019 dan saya sudah membayarnya tapi sampai saat ni pesanannya tidak kunjung datang. mohon penjelasannya ok,negative
"Tokopedia sekarang tidak semudah dulu, dulu tiap mau belanja diambilin uang dari saldo aja udah beres sekarang tiap mau belanja harus isi ovo dulu. kalau memang mau ada ovo di Tokopedia, kenapa tidak dibikin 2 pilihan aja antar ovo dan penarikan saldo untuk belanja. kita sebagai penjual terkadang merasa kesusahan, sewaktu waktu butuh cepat tidak bisa diandalkan Tokopedia.",negative
"Maaf, sebelumnya saya mau transaksi untuk beli produk dan harus verifikasi menggunakan email, Dan fb, tapi ujung ujungnya pasti pake nomor yg Lama. Disini masalahnya nomor yg Lama sudah hangus. Tolong dong di Bantu, saya sudah ajukan nomor yg baru tapi ditolak. Sedangkan aku tokopedia saya masih ada saldo yg lumayan, sebesar Rp.100.000",negative
"Sumpah, gw udh lama pke Tokped. Dan hr ini minta di update, okelah gw update. Tp apa, pas gw msk ke akun, wish list gw ke hapus semua! karna gw pikir maybe ada di akun gw yg lain, gw cb log in lah di akun satu lagi PKE EMAIL YG UDH TERDAFTAR, tp tertulis gw slah password(?) trs gw cb lagi pke email gw yg satu lagi yg udh TERDAFTAR tulisannya SAMA, 'SALAH PASSWORD' WT*, wish list yg gw simpen ilang semua, gk bsa log in pke akun lain. Lama2 gw beralih ke SHOPEE dh anjir!!",negative
"tokopedia memang sangat tepat di era ini ..,memudahkan kami utk belanja dan sangat memanjakan konsumen,bagai mana tidak memanjakan...?banyak sekali inovasi2 setiap minggu atau setip bulanya dan kebetulan sekarang ini bulan puasa...,banyak banget hadiah(THR) yg diberikan kpd pelangganya..harus bilang apalagi saya sbagai konsumennya cuma berucap semoga lebih maju tetap jaya... terimakasih",positive
"tolong jangan php/akan saya tuntut.. sudah 2x saya dapet pesan katanya menang dan dapat hadiah iphon xs dan paket katanya sedang di kirim ke alamat saya pesan itu kira"" sudah 1 mingguan saya tunggu nggk dateng"" ke alamat yang saya kasih.... trimkasih atas waktunya dan maohon maaf kalo saya agak sdikit kasar cara bicara saya kepada anda tetap akan saya tunggu paket itu 1 minggu lg kalau tidak juga dateng ke alamat saya saya bisa nuntun anda.. saya punya bukti tangkpa layar yang saya gunakan",negative
"MAAF YA!! '_- kenapa ya kok lag padaha sinyal bagus kok masih lag dan padaha sudah di update mohon maaf atas kritik saya yg seperti ini mohon ditingkatkan kualitas nya suaya lebih bagus, nyaman dll, saya pun belum pernah membeli di apl ini, tiba-tiba saya ingin membeli sebuah barang dan( permasalahan nya diatas y ok) I I apologize for my irreverence this is one of my criticisms '_'",negative
"sayangnya sekarang OVO point sering tidak bisa dipakai untuk belanja yg menggunakan kode Promo atau kupon. OVO point yg didapat jadi terasa kurang berguna. 1 belanjaan hanya bisa pakai 1 kupon, kalau pake promo gratis ongkir otomatis tidak bisa promo lainnya. Coba promonya bisa digabung kaya ecommerce sebelah... Pasti makin mantap.",negative
keren buat berbelanja harga murah dan tidak mengrcewakan .bagi anda yg tidak mrrasa pede untuk memakai pakaian kunjungi sja toko pedia.disitus ini samagt lengkap buat berbelanja apa saja mai dari pakaian celana .serta kebutuhan kita sehari hari.ayo buruan jangan banyak mikir segera instal dan dapat lan berbagai macam promo dan hadiah menarik lainnya buruan jangan pake mikir dijamin anda puas .dan gak bikin dompet tipis.belanja murah ya kunjungi sja toko pedia .sekian dan teruma kasih tokopediaa,positive
"respon toped buruk, seharian mau ambil saldo toped ke rekening sendiri gagal dibilang salah password, udh puluhan kali ganti password juga sama saja, hubungi CS respon lama malah nyuruh kita update lah, restart lah, uninstal lah tapi tetap sama saja, CS dihubungi sptnya hanya sistem saja yg menjawab, gonta ganti orang yg menjawab. Tolong ya. Sangat mengecewakan sekali.",negative
"Untuk saat ini lumayanlah,,, yg utama jika ada barang batalan,refund nya cepat masuk ke saldo Tokopedia nya,,, DuLu saya pake aplikasi lupabapak tapi krn pemiliknya nyinyir pemerintah saya jadi males makenya",positive
"ukuran file setelah di install lumayan besar. apalagi setelah di update, makin besar. kurang bersahabat untuk HP low budget minim memory",negative
90 % transaksi di toped berhasil di tingkatkan lagi kualitas sellernya ada juga yg dijakarta tp ternyata tokonya di luar jakarta mohon untuk toko pedia keberadaan toko penjualnya harus sesuai dengan yg di deskripsi. terima kasih,positive
"ribet semenjak ada yg namanya OVO... klo mau dpt cashback hrs isi dulu saldo ovo nya,. lebih baik ga usa pake cashback2-an, ga guna. Uda gitu uang di saldo pake dipisah2; yg dri penghasilan atw dari refund. yg lbh malasnya lagi, ga bs dipake pula itu yg namanya saldo penghasilan buat belanja. Dulu tokped aplikasi favorit saya buat belanja, skrg cuma buat buka toko aja deh jadinya??",negative
"maaf pihak tokopedia,,, saya kasih bintang satu,,, karena pihak tokopedia menyediakan penjualan yang penjual tidak bertanggu jawab, kalau boleh saya kasih masukan.. kalau penjual yang tidak bertanggung jawab, tolong janga ikut serta berjualan di tokopedia,di takutkan tokopedia menjadi jelek nama baiknya,itu saja masukan dari saya. Trim's ??",negative
apk bagus. tapi syang bnyk penipuannya. maaf sebelumnya untuk admin. knpa sya menuliskan bgtu. karena tdi sya mendapatkan notifikasi. anda berhak mendapatkan hadiah iPhone. dan setelah sya ikuti prosesnya. sya di suruh mendownload Apk ini. stelah sya download. hadiah tersebut tidak ada. kan penipuan namanya itu. jadi mohon jika anda ingin sukses berusahaLah untuk tidak memberikan hadiah yang tidak ada.. trimakasi .. smoga admin membalas masukan sya ini trimakasih.,negative
"satu kupon itu bisa tukar dgn barang harga berapa an yah???? please min jawaban nya,klo emang bener asli nih",positive
"tolong yaa tokopedia jangan suka muncul tiba"" ,, saya tidak suka ,, anda sangat mengganggu ,, cukup iklan di TV saja ok",negative
aplikasinya belum mengakses atau penipuan? tdi saya dapat sms bahwa saya layak mendapat hp samsung s 10 tapi ngga ada kiriman lagi.. tolong kebijaksanaannya,negative
Setelah di update ke versi 3.35...aplikasi malah tidak bisa di buka...tidak di update tidak bisa di gunakan...di update malah gak bisa di buka...aplikasi apa ini...tolong jangan sering update aplikasi...apabila hasilnya tidak baik..,negative
"aneh yak!!! sy dpt saldo dr retur barang yg tdk sesuai pesanan dan sy membelanjakannya lg, dengan harga yg sesuai saldo. tp pas pemakaian saldo, terpotong biaya 3rb. sblmnya retur barang pun tdk ada penggatian ongkir ulang, ketika sy kirim blk barang dan ongkir pemesanan pertama. berarti 2x ongkir (30rb) + 3rb hilang. sungguh dibuat bingung",negative
"saya sangat"" kecewa sekali terhadap tokopedia..krna pesanan sy sampai saat ini tdk jelas..uang udh sy tranfer tp kejelasan uang/barang sdh diterima apa lum nya tdk ada,saya pesan hp xiomi 2 harga 498rb di toko KYL store iPhone sampai saat ini gk ada penjelasannya..sangat LOW RESPON dan tdk bertanggung jawab ini penipuan!!!!dan sy minta uang kembali,saya minta tolong pihak tokopedia jika ingin lebih memajukan usaha bisnisnya ..agar direspon masukan"" dan komplain pembelinya n cantumkan tlp CS ny",negative
"sangat membantu..cuma system pembayaran harus di permudah lagi jangan harus keluar aplikasi dulu lalu buka aplikasi lain utk pembayaran..seperti app olshop yg lain dengan klik menu pembayaran kita langsung di bawa ke proses pembayaran melalui ibanking dll..tdk copy paste dan buka ibanking lagi..smoga kedepannya lebih gampang,aman dan terus berkembang",positive
kenapa waktu saya mau melakukan pembayaran muncul tulisan : webpage not available... kupon promosi pun tidak bisa di klik... lalu sulit keluar dari aplikasinya? kok ribet sih ?,negative
smakin sering di update nih aplikasi bukannya tambah lancar tapi malah sering ngadat dalam proses pencarian barang...heran bukannya makin baik tp malah makin ngga jelas,negative
saya pesan barang sejak tgl 11 juli 2019...sampai ini hari tgl 16-juli-2019.blm...sampai.dipesanan.barang.okir.sekian.sekian..4.hari.sampai sekarng belum sampai tolong tepat pada prosedur pegiriman mau pesan lgi takut tidak terkirim lg,negative
"barang nya bagus bagus,dan pengiriman sesuwai dengan waktunya,terima kasih kerja samanya",positive
"toko online paling taekk...bnyak toko yg penipu...admin tokonya juga gak pernah ngmbantu sama sekali,,,pengembalian dana kepada pembeli terlalu bertele tele ,,masak iya sih hak orang di tahan oleh pihak toko pedia...saya beli barang ini pakai saldo tokped trus saya mau membatalkan pembelian tersebut,tetapi dana saya sebesar 2 jt belum di kembalikan juga sama pihak tokped,,kan saya jadinya gak bisa untuk beli barang yang lain...anjing kan tokped ini..semoga tokped di blokir oleh pemerintah",negative
saya daftar dengan nomer hp.. otomatis login tanpa kata sandi atau hanya dengan kode OTP. dan saya hendak melakukan pembayaran pake saldo dan di butuhkan kata sandi untuk ferivikasi pembayaran. sementara saya login tidak pake sandi melainkan dengan kode OTP via sms. mohon bantuannya atas kendala yg saya hadapi. trims cs toped,positive
Ini saya mendapat pesan tadi.. Katanya saya memenangkan IPHONE X apakah benar. Aoa hanya hoax.. Saya tidak akan kasih bintang.. Jika belum terbukti. Karna tadi saya mendapatkan pesan.. Anda adalah Pemenang. Mendapat IPHONE X. Katanya barang sudah d antar.. Apakah benar. Jika benar. Knapa tidak menghubungi.. Saya... Tenyata hanya hoax,negative
